OPDMS_EID,PSSE_BUS_NUMBER,PSSE_BUS_NAME,EMS_REGION_ID,EMS_STN_ID,EMS_ID,EMS_STN_DESC,BASKV,BUS_TYPE_IDE,AREA,ZONE
4978783,487030,4COOPGP__33A,QLD,H85_COOP,2T2A,H85 COOPERS GAP,33,1,4,98
4978784,487031,4COOPGP__33B,QLD,H85_COOP,2T2B,H85 COOPERS GAP,33,1,4,98
4978782,487032,4COOPGP__33C,QLD,H85_COOP,2T1A,H85 COOPERS GAP,33,1,4,98
4978786,487033,4COOPGP__33D,QLD,H85_COOP,2T1B,H85 COOPERS GAP,33,1,4,98
4978710,487080,4COOPGP_275A,QLD,H85_COOP,8MN2,H85 COOPERS GAP,275,1,4,98
4978700,487086,4COOPGP_275G,QLD,H85_COOP,8T2,H85 COOPERS GAP,275,1,4,98
4978714,487087,4COOPGP_275H,QLD,H85_COOP,8T1,H85 COOPERS GAP,275,1,4,98
4982650,487088,4COOPGP_275I,QLD,H85_COOP,8T1Y,H85 COOPERS GAP,275,1,4,98
4982654,487089,4COOPGP_275J,QLD,H85_COOP,8T2Y,H85 COOPERS GAP,275,1,4,98
4978719,487090,4COOPGP_275L,QLD,H85_COOP,8T1X,H85 COOPERS GAP,275,1,4,98
4978722,487091,4COOPGP_275K,QLD,H85_COOP,8T2X,H85 COOPERS GAP,275,1,4,98
3446571,488430,4AITKEN__66A,QLD,SSAVL,4,AITKENVALE,66,1,4,98
206978,490340,4CRAGLI_132A,QLD,CRAIGLIE,2,CRAIGLIE 132KV,132,1,4,98
4976922,490601,4DAYDSF__SF1,QLD,Z6_DAYSF,GEN,DAYDREAM SF,0.6,2,4,98
4976933,490630,4DAYDSF__33A,QLD,Z6_DAYSF,2MN1,DAYDREAM SF,33,1,4,98
3129174,490730,4BLACKR__66A,QLD,BLRI,1,BLACK RIVER,66,1,4,98
3129178,490830,4_BOHLE__66A,QLD,SSBHL,1,BOHLE,66,1,4,98
3446575,491130,4CRANBK__66A,QLD,SSCBK,4,CRANBROOK,66,1,4,98
3930050,491330,4HERMIT__66A,QLD,SSHMP,6,HERMIT PARK,66,1,4,98
3778464,491630,4NEILSM__66A,QLD,SSNLSM,4,NEIL SMITH,66,1,4,98
3778465,491631,4NEILSM__66B,QLD,SSNLSM,3,NEIL SMITH,66,1,4,98
3924343,491730,4RASMSS__66A,QLD,SSRSM,5,RASMUSSEN,66,1,4,98
3924351,491930,4ROSPLN__66A,QLD,SSRPLN,2,ROSS PLAINS,66,4,4,98
3778467,492130,4TVPORT__66A,QLD,SSTPS,8,TOWNSVILLE PORT,66,1,4,98
3924347,492230,4PETERA__66A,QLD,SSPTA,2,PETER ARLETT,66,4,4,98
4983355,493801,4WARIK1__SF1,QLD,WRCK1_SF,GEN,WARWICK1 SF,0.63,2,4,98
4983338,493830,4WARIK1__33B,QLD,WRCK1_SF,2MN1,WARWICK1 SF,33,1,4,98
4983618,493831,4WARIK1__33A,QLD,WRCK1_SF,ZSV1,WARWICK1 SF,33,1,4,98
4983342,493901,4WARIK2_SF1,QLD,WRCK2_SF,GEN,WARWICK2 SF,0.63,1,4,98
4983616,493931,4WARIK2__33A,QLD,WRCK2_SF,ZSV2,WARWICK2 SF,33,1,4,98
4983356,493932,4WARIK2__33B,QLD,WRCK2_SF,2MN1,WARWICK2 SF,33,1,4,98
4980929,495030,4WDSK_T__66A,QLD,WDSK_STH,LST,WDSK_STH,66,1,4,98
4980934,495130,4CSC_TE__66A,QLD,CSCT,3B1,CSCT,66,1,4,98
203584,500030,5ADEBRC__66A,SA,ABC_B,BR66,ADELAIDE BRIGHTON CEMENT 66KV,66,1,5,98
3969965,500130,5FIND_T__66A,SA,FIND_T,TEE,FINDON TEE,66,1,5,98
4985522,500301,5ALCOPT_GEN1,SA,ADP,GEN1,ADP,11,4,5,98
204101,500520,5ALDING__11A,SA,ALDING,B11R,ALDINGA 66KV,11,1,5,98
204095,500530,5ALDING__66A,SA,ALDING,B66L,ALDINGA 66KV,66,1,5,98
203016,501040,5ANGM_T_132A,SA,MBRTEE,LMBT,ANG_CK/MILLBR/NORTHF 132KV TEE,132,1,5,98
4971290,501531,5ANGSCR__33B,SA,ANG_CK,C1,ANGAS CREEK 132KV,33,1,5,98
1576924,501540,5ANGSCR_132A,SA,ANG_CK,B2,ANGAS CREEK 132KV,132,1,5,98
3212883,502001,5ANGAST___G1,SA,ANGAST,BR33,ANGASTON 33KV CUMMINS GEN,33,1,5,98
203384,502520,5ANGLEV__11A,SA,A_VALE,B11L,ANGLE VALE 66KV,11,1,5,98
203377,502530,5ANGLEV__66A,SA,A_VALE,B66R,ANGLE VALE 66KV,66,1,5,98
4971302,503030,5ANDROS__33A,SA,ARDN_W,C3,ARDROSSAN WEST 132KV,33,1,5,98
202297,503040,5ANDROS_132A,SA,ARDN_W,B132,ARDROSSAN WEST 132KV,132,1,5,98
204001,503520,5ASCOTP__11A,SA,ASCOT,B11R,ASCOT PARK 66KV,11,1,5,98
203997,503530,5ASCOTP__66A,SA,ASCOT,B66,ASCOT PARK 66KV,66,1,5,98
203668,504020,5ATHOLP__11A,SA,ATHOL,B11,ATHOL PARK 66KV,11,1,5,98
203664,504030,5ATHOLP__66A,SA,ATHOL,B66,ATHOL PARK 66KV,66,1,5,98
202093,504540,5BAROTA_132A,SA,BAROOT,B,BAROOTA 132KV,132,1,5,98
3930355,505080,5_BELAI_275A,SA,BELALI,8MN1,BELALI,275,1,5,98
202272,505520,5_BERRI__11A,SA,BERRI,TTF2,BERRI 132KV,11,1,5,98
202271,505521,5_BERRI__11B,SA,BERRI,TTF1,BERRI 132KV,11,1,5,98
202261,505530,5_BERRI__66A,SA,BERRI,BR66,BERRI 132KV,66,1,5,98
4985086,505535,5_BERRI__66F,SA,BERRI,LRE0,BERRI 132KV,66,1,5,98
4985081,505538,5_BERRI__66I,SA,BERRI,LGL0,BERRI 132KV,66,1,5,98
4985079,505539,5_BERRI__66J,SA,BERRI,LLO0,BERRI 132KV,66,1,5,98
202253,505540,5_BERRI_132A,SA,BERRI,BR,BERRI 132KV,132,1,5,98
202254,505541,5_BERRI_132B,SA,BERRI,BL,BERRI 132KV,132,1,5,98
4981219,505602,5_BAR_P__GN2,SA,BARK_I,GEN2,BIPS,15,1,5,98
4981216,505606,5_BAR_P__GN6,SA,BARK_I,GEN6,BIPS,15,1,5,98
4981215,505611,5_BAR_P__GN1,SA,BARK_I,GE11,BIPS,15,1,5,98
4981114,505680,5_BAR_P_275A,SA,BARK_I,8MN1,BIPS,275,1,5,98
4971588,505780,5BLACKR_275A,SA,BLAC_R,LSE1,BLACK RANGE 275KV,275,1,5,98
4972403,505781,5BLACKR_275B,SA,BLAC_R,SE2L,BLACK RANGE 275KV,275,1,5,98
4972404,505783,5BLACKR_275D,SA,BLAC_R,TB2L,BLACK RANGE 275KV,275,1,5,98
4971590,505784,5BLACKR_275E,SA,BLAC_R,LTB1,BLACK RANGE 275KV,275,1,5,98
203472,506020,5BLCKPL___7A,SA,B_POOL,BR76,BLACKPOOL 66KV,7.6,1,5,98
203466,506030,5BLCKPL__66A,SA,B_POOL,BL66,BLACKPOOL 66KV,66,1,5,98
203912,506520,5BLKWOD__11A,SA,B_WOOD,B11L,BLACKWOOD 66KV,11,1,5,98
203908,506530,5BLKWOD__66A,SA,B_WOOD,B66,BLACKWOOD 66KV,66,1,5,98
203310,507030,5BLANCH__33A,SA,BLANCH,B33,BLANCH 132KV,33,1,5,98
377048,507040,5BLANCH_132A,SA,BLANCH,4MN,BLANCH 132KV,132,1,5,98
3967903,507380,5_BLYTH_275A,SA,BLYT_W,LBU1,BLYTH WEST,275,1,5,98
4985738,507401,5BOLIVR_GEN1,SA,BOLIVAR,GEN3,BOLIVAR,11,4,5,98
4985735,507420,5BOLIVR___3A,SA,BOLIVAR,LTX1,BOLIVAR,3.3,4,5,98
4985748,507430,5BOLIVR__66A,SA,BOLIVAR,LPGW,BOLIVAR,66,4,5,98
4971283,507530,5BRINKW__33A,SA,BRINKW,C6,BRINKWORTH 275KV,33,1,5,98
1862049,507540,5BRINKW_132A,SA,BRINKW,BWB,BRINKWORTH 275KV,132,1,5,98
202149,507580,5BRINKW_275A,SA,BRINKW,EB,BRINKWORTH 275KV,275,1,5,98
4975587,507901,5BUNGSF__SF1,SA,BUNGAL,GEN1,BUNGALA SF,0.55,2,5,98
4976894,507902,5BUNGSF__SF2,SA,BUNGAL,GEN2,BUNGALA SF,0.55,2,5,98
4975590,507932,5BUNGSF__33C,SA,BUNGAL,2MN1,BUNGALA SF,33,1,5,98
4976892,507933,5BUNGSF__33D,SA,BUNGAL,2MN2,BUNGALA SF,33,1,5,98
4983588,507934,5BUNGSF__33E,SA,BUNGAL,ZHF2,BUNGALA SF,33,1,5,98
4983586,507935,5BUNGSF__33F,SA,BUNGAL,ZHF1,BUNGALA SF,33,1,5,98
3923233,508031,5BUNGAM__33B,SA,BUNGAM,BL33,BUNGAMA 275KV,33,1,5,98
3922909,508040,5BUNGAM_132A,SA,BUNGAM,W132,BUNGAMA 275KV,132,1,5,98
3922857,508080,5BUNGAM_275A,SA,BUNGAM,WB,BUNGAMA 275KV,275,1,5,98
203773,508520,5BURNSD__11A,SA,BRNSDE,B11,BURNSIDE 66KV,11,1,5,98
203772,508530,5BURNSD__66A,SA,BRNSDE,LMAG,BURNSIDE 66KV,66,1,5,98
203767,509020,5CAMBEL__11A,SA,CAMBTN,BL11,CAMPBELLTOWN 66KV,11,1,5,98
203761,509030,5CAMBEL__66A,SA,CAMBTN,BL66,CAMPBELLTOWN 66KV,66,1,5,98
1692134,509501,3MLINKB__DC1,VIC,MLNK_B,4T65,MURRAYLINK SA,165,2,3,98
1655864,509540,3MLINKB_132A,VIC,MLNK_B,MON,MURRAYLINK SA,132,1,3,98
1259734,509580,5CANOWE_275A,SA,CANOWI,BUS1,CANOWIE,275,1,5,98
3925502,510001,5CAPJAR___G1,SA,CAPE_J,LYAX,CAPE JAVIS 66KV,66,1,5,98
3925503,510030,5CAPJAR__66A,SA,CAPE_J,LYAN,CAPE JAVIS 66KV,66,1,5,98
4969584,510501,5CATHRO__WF1,SA,CATH_R,1G,CATHEDRAL ROCKS 33KV,0.69,1,5,98
3282213,510531,5CATHRO__33B,SA,CATH_R,LSLE,CATHEDRAL ROCKS 33KV,33,1,5,98
203602,511020,5CHELTN___7A,SA,CHLTNM,B76,CHELTENHAM 66KV,7.6,1,5,98
4971499,511022,5CHELTN__11A,SA,CHLTNM,1MN1,CHELTENHAM 66KV,11,1,5,98
203596,511030,5CHELTN__66A,SA,CHLTNM,BR66,CHELTENHAM 66KV,66,1,5,98
203601,511031,5CHELTN__33A,SA,CHLTNM,LTF3,CHELTENHAM 66KV,33,1,5,98
3968147,511232,5_CAVAN__66C,SA,CAVAN,3MN1,CAVAN 66KV,66,1,5,98
203011,511540,5CHERYG_132A,SA,CH_GDN,TF1L,CHERRY GARDENS 275KV,132,1,5,98
202987,511580,5CHERYG_275A,SA,CH_GDN,SB,CHERRY GARDENS 275KV,275,1,5,98
3925371,511581,5CHERYG_275B,SA,CH_GDN,LTU1,CHERRY GARDENS 275KV,275,4,5,98
203605,512030,5CHLT_T__66A,SA,CHCRPTEE,CHCP,CHLTNM/CROY_P/CROYDN 66KV TEE,66,1,5,98
3941553,512231,5CITYWE__66B,SA,CITY_W,LTF2,CITY WEST 275KV,66,1,5,98
3948598,512232,5CITYWE__66C,SA,CITY_W,LCW1,CITY WEST 275KV,66,1,5,98
3941543,512280,5CITYWE_275A,SA,CITY_W,8W,CITY WEST 275KV,275,1,5,98
3941618,512281,5CITYWE_275B,SA,CITY_W,ZOBL,CITY WEST 275KV,275,1,5,98
4971294,512531,5CLAREN__33B,SA,CLAR_N,C1,CLARE NORTH,33,1,5,98
3930824,512540,5CLAREN_132A,SA,CLAR_N,4B4,CLARE NORTH,132,1,5,98
203967,513020,5CLRENC__11A,SA,CLAR_G,B11,CLARENCE GARDENS 66KV,11,1,5,98
203966,513030,5CLRENC__66A,SA,CLAR_G,LKES,CLARENCE GARDENS 66KV,66,1,5,98
204107,513530,5CLARED__66A,SA,CLAREN,B66,CLARENDON 66KV,66,1,5,98
203701,514020,5CLEARV__11A,SA,CLVIEW,B11,CLEARVIEW 66KV,11,1,5,98
203700,514030,5CLEARV__66A,SA,CLVIEW,LNOF,CLEARVIEW 66KV,66,1,5,98
3967270,514501,5CLEMGP__WF1,SA,CLEM_G,GEN,CLEMENTS GAP WF,0.69,2,5,98
3967308,514530,5CLEMGP__33A,SA,CLEM_G,2T1,CLEMENTS GAP WF,33,1,5,98
3928015,514541,5CLEMGP_132B,SA,CLEM_G,LRDH,CLEMENTS GAP WF,132,1,5,98
203820,515020,5COROMA__11A,SA,CORO,BR11,COROMANDEL PL 66KV,11,1,5,98
203809,515030,5COROMA__66A,SA,CORO,BL66,COROMANDEL PL 66KV,66,1,5,98
1089232,515032,5COROMA__66C,SA,CORO,HTF3,COROMANDEL PL 66KV,66,1,5,98
4978206,515380,5CORRAB_275A,SA,CORR_H,LDAV,CORRABERRA HILL,275,1,5,98
203625,515520,5CROYDO__11A,SA,CROYDN,BR11,CROYDON 66KV,11,1,5,98
203614,515531,5CROYDO__66B,SA,CROYDN,BL66,CROYDON 66KV,66,1,5,98
3939203,515533,5CROYDO__66D,SA,CROYDN,L592,CROYDON 66KV,66,1,5,98
203616,515535,5CROYDO__66F,SA,CROYDN,BR66,CROYDON 66KV,66,1,5,98
203611,516020,5CROYDP__11A,SA,CROY_P,B11,CROYDON PARK 66KV,11,1,5,98
203606,516030,5CROYDP__66A,SA,CROY_P,BL66,CROYDON PARK 66KV,66,1,5,98
203922,517020,5CUDMOR__11A,SA,CUD_PK,B11,CUDMORE PARK 66KV,11,1,5,98
203916,517030,5CUDMOR__66A,SA,CUD_PK,B66L,CUDMORE PARK 66KV,66,1,5,98
3966920,517541,5CULTAN_132B,SA,CULTAN,4MNS,CULTANA 275KV,132,1,5,98
3966901,517582,5CULTAN_275C,SA,CULTAN,8MNS,CULTANA 275KV,275,1,5,98
4975894,518034,5DALRYM__33E,SA,DALRYM,2MN2,DALRYMPLE 132KV,33,1,5,98
3280179,518040,5DALRYM_132A,SA,DALRYM,LWAT,DALRYMPLE 132KV,132,1,5,98
4976069,518104,5DALRYN_BAT1,SA,DALR_N,BESS,DALRYMPLE NTH,0.38,2,5,98
4975583,518130,5DALRYN__33A,SA,DALR_N,2MN1,DALRYMPLE NTH,33,1,5,98
4985258,518520,5DAVENP___6A,SA,DAVENP,PM1,DAVENPORT 275KV,6.6,1,5,98
4985257,518521,5DAVENP___6B,SA,DAVENP,LD2,DAVENPORT 275KV,6.6,1,5,98
4971296,518530,5DAVENP__33A,SA,DAVENP,C4,DAVENPORT 275KV,33,1,5,98
3929091,518540,5DAVENP_132A,SA,DAVENP,4N,DAVENPORT 275KV,132,1,5,98
202041,518581,5DAVENP_275B,SA,DAVENP,EB,DAVENPORT 275KV,275,1,5,98
3930375,518582,5DAVENP_275C,SA,DAVENP,BLIL,DAVENPORT 275KV,275,1,5,98
4971634,518583,5DAVENP_275D,SA,DAVENP,LMLO,DAVENPORT 275KV,275,1,5,98
202043,518584,5DAVENP_275E,SA,DAVENP,BRIL,DAVENPORT 275KV,275,1,5,98
202082,518585,5DAVENP_275F,SA,DAVENP,PA1L,DAVENPORT 275KV,275,1,5,98
202053,518587,5DAVENP_275H,SA,DAVENP,LNP2,DAVENPORT 275KV,275,4,5,98
202051,518588,5DAVENP_275I,SA,DAVENP,LNP1,DAVENPORT 275KV,275,4,5,98
3948776,519030,5_DIREK__66A,SA,DIREK,LPLW,DIREK 66KV STN W TR AS LOAD,66,1,5,98
3965450,519536,5DORIEN__33G,SA,DORRIE,BC33,DORRIEN 132KV,33,1,5,98
3122611,519540,5DORIEN_132A,SA,DORRIE,BTF2,DORRIEN 132KV,132,1,5,98
202723,520001,5DRYCRK___G1,SA,DRY_CK,G1,DRY CREEK 66KV,11,4,5,98
202724,520002,5DRYCRK___G2,SA,DRY_CK,G2,DRY CREEK 66KV,11,4,5,98
202722,520003,5DRYCRK___G3,SA,DRY_CK,G3,DRY CREEK 66KV,11,4,5,98
202702,520030,5DRYCRK__66A,SA,DRY_CK,BSE,DRY CREEK 66KV,66,1,5,98
202709,520031,5DRYCRK__66B,SA,DRY_CK,BG1I,DRY CREEK 66KV,66,4,5,98
202711,520032,5DRYCRK__66C,SA,DRY_CK,BG2I,DRY CREEK 66KV,66,4,5,98
202717,520033,5DRYCRK__66D,SA,DRY_CK,BG3I,DRY CREEK 66KV,66,4,5,98
203671,520530,5DRYC_T__66A,SA,DCPKSTEE,KIST,DRY_CK/KILB_S/PROSP 66KV TEE,66,1,5,98
202885,521020,5EASTER__11A,SA,E_TCE,B11R,EAST TERRACE 275KV,11,1,5,98
202849,521030,5EASTER__66A,SA,E_TCE,BL66,EAST TERRACE 275KV,66,1,5,98
202880,521031,5EASTER__33A,SA,E_TCE,B33L,EAST TERRACE 275KV,33,1,5,98
202846,521080,5EASTER_275A,SA,E_TCE,B,EAST TERRACE 275KV,275,1,5,98
4974603,521301,5TGN_G1,SA,TG_NTH,GEN1,EDINBURGH DIESEL,11.5,1,5,98
4974594,521302,5TGN_G2,SA,TG_NTH,GEN2,EDINBURGH DIESEL,11.5,1,5,98
4974597,521303,5TGN_G3,SA,TG_NTH,GEN3,EDINBURGH DIESEL,11.5,1,5,98
4974591,521304,5TGN_G4,SA,TG_NTH,GEN4,EDINBURGH DIESEL,11.5,1,5,98
4974593,521305,5TGN_G5,SA,TG_NTH,GEN5,EDINBURGH DIESEL,11.5,1,5,98
4974592,521309,5TGN_66B,SA,TG_NTH,3MN1,EDINBURGH DIESEL,66,1,5,98
3821047,521520,5EDINBU__11A,SA,EDINBR,3B11,EDINBURGH 66KV,11,1,5,98
1693420,521530,5EDINBU__66A,SA,EDINBR,3B66,EDINBURGH 66KV,66,1,5,98
203373,522020,5ELIZAB__11A,SA,ELIZ_D,B11L,ELIZABETH DOWNS 66KV,11,1,5,98
203364,522030,5ELIZAB__66A,SA,ELIZ_D,B66L,ELIZABETH DOWNS 66KV,66,1,5,98
203360,522520,5ELIZAH__11A,SA,ELIZ_H,B11L,ELIZABETH HEIGHTS 66KV,11,1,5,98
203355,522530,5ELIZAH__66A,SA,ELIZ_H,B66,ELIZABETH HEIGHTS 66KV,66,1,5,98
203432,523020,5ELIZSA__11A,SA,ELIZ_S,BL11,ELIZABETH SOUTH 66KV,11,1,5,98
203423,523030,5ELIZSA__66A,SA,ELIZ_S,BL66,ELIZABETH SOUTH 66KV,66,1,5,98
4975581,523330,5EMEROO__33A,SA,EMEROO,LBUN,EMEROO,33,1,5,98
4976893,523331,5EMEROO__33B,SA,EMEROO,BUN2,EMEROO,33,1,5,98
4975287,523340,5EMEROO_132A,SA,EMEROO,LDAV,EMEROO,132,1,5,98
4975288,523342,5EMEROO_132C,SA,EMEROO,4XF1,EMEROO,132,1,5,98
4976939,523343,5EMEROO_132D,SA,EMEROO,4XF2,EMEROO,132,1,5,98
203398,523520,5EVANST__11A,SA,EVANST,B11L,EVANSTON 66KV,11,1,5,98
203389,523530,5EVANST__66A,SA,EVANST,B66L,EVANSTON 66KV,66,1,5,98
203397,523531,5EVANST__33A,SA,EVANST,LTEM,EVANSTON 66KV,33,1,5,98
203546,524020,5FINDON__11A,SA,FINDON,B11,FINDON 66KV,11,1,5,98
203545,524030,5FINDON__66A,SA,FINDON,LWOV,FINDON 66KV,66,1,5,98
203499,524520,5FLNDRS__11A,SA,FLIN_P,BL11,FLINDERS PARK 66KV,11,1,5,98
203493,524530,5FLNDRS__66A,SA,FLIN_P,BL66,FLINDERS PARK 66KV,66,1,5,98
203484,525020,5FULHAM__11A,SA,FULGDN,BL11,FULHAM GARDENS 66KV,11,1,5,98
537104,525030,5FULHAM__66A,SA,FULGDN,BLPL,FULHAM GARDENS 66KV,66,1,5,98
203509,525520,5GLANVL___7A,SA,GLANV,BR76,GLANVILLE 66KV,7.6,1,5,98
203503,525530,5GLANVL__66A,SA,GLANV,BL66,GLANVILLE 66KV,66,1,5,98
203987,526020,5GLENEL__11A,SA,GLEN_N,B11,GLENELG NORTH 66KV,11,1,5,98
203983,526030,5GLENEL__66A,SA,GLEN_N,B66,GLENELG NORTH 66KV,66,1,5,98
4972881,526031,5GLENEL__66B,SA,GLEN_N,LMOR,GLENELG NORTH 66KV,66,1,5,98
203734,526520,5GOLDEN__11A,SA,GOLD_G,BL11,GOLDEN GROVE 66KV,11,1,5,98
203727,526530,5GOLDEN__66A,SA,GOLD_G,BL66,GOLDEN GROVE 66KV,66,1,5,98
3967291,527001,5HALHIL__WF1,SA,HALHIL,GEN,HALHIL,0.69,2,5,98
3927063,527030,5HALHIL__33B,SA,HALHIL,DVAR,HALHIL,33,2,5,98
3926915,527080,5HALHIL_275A,SA,HALHIL,LMOK,HALHIL,275,1,5,98
1277590,527501,5HALLET__G1,SA,HALLET,BS1A,HALLET PS,13.2,2,5,98
1277589,527502,5HALLET__G2,SA,HALLET,BS1B,HALLET PS,13.2,1,5,98
1277596,527503,5HALLET__G3,SA,HALLET,BS2A,HALLET PS,10.5,1,5,98
1277595,527504,5HALLET__G4,SA,HALLET,BS2B,HALLET PS,10.5,1,5,98
1277605,527505,5HALLET__G5,SA,HALLET,BS3A,HALLET PS,9.5,1,5,98
1277603,527506,5HALLET__G6,SA,HALLET,BS3B,HALLET PS,9.5,1,5,98
1277597,527507,5HALLET__G7,SA,HALLET,BS4A,HALLET PS,10.5,1,5,98
1277602,527508,5HALLET__G8,SA,HALLET,BS4B,HALLET PS,10.5,1,5,98
2747167,527543,5HALLET_GT43,SA,HALLET,GT43,HALLET PS,10.5,4,5,98
1277580,527580,5HALET_275A,SA,HALLET,CANL,HALLET PS,275,1,5,98
3925399,528001,5HALETW__33B,SA,HAL_WF,33B,HALLET WINDFARM,33,1,5,98
3925446,528002,5HALETW__WF1,SA,HAL_WF,GEN,HALLET WINDFARM,0.69,2,5,98
3925397,528030,5HALETW__33A,SA,HAL_WF,DVAR,HALLET WINDFARM,33,1,5,98
3925398,528031,5HALETW__33C,SA,HAL_WF,HCCB,HALLET WINDFARM,33,1,5,98
3925440,528080,5HALETW_275A,SA,HAL_WF,HWF,HALLET WINDFARM,275,1,5,98
202918,528530,5HAPPYV__66A,SA,H_VALL,WBL,HAPPY VALLEY 275KV,66,1,5,98
202893,528580,5HAPPYV_275A,SA,H_VALL,WB,HAPPY VALLEY 275KV,275,1,5,98
203714,529020,5HARROW__11A,SA,HARROW,B11,HARROW 66KV,11,1,5,98
203711,529030,5HARROW__66A,SA,HARROW,LNOF,HARROW 66KV,66,1,5,98
203491,529520,5HENLEY__11A,SA,HENLEY,B11,HENLEY SOUTH 66KV,11,1,5,98
3821104,529530,5HENLEY__66A,SA,HENLEY,BL66,HENLEY SOUTH 66KV,66,1,5,98
3929976,530021,5HILCRS__11B,SA,HILLCR,1MN2,HILLCREST 66KV,11,1,5,98
203707,530031,5HILCRS__66B,SA,HILLCR,LNOF,HILLCREST 66KV,66,1,5,98
203867,530520,5HINDLY__11A,SA,HIND_S,BL11,HINDLEY ST 66KV,11,1,5,98
203855,530530,5HINDLY__66A,SA,HIND_S,BTF2,HINDLEY ST 66KV,66,1,5,98
203865,530531,5HINDLY__33A,SA,HIND_S,BL33,HINDLEY ST 66KV,33,1,5,98
203757,531020,5HOLDEN__11A,SA,H_HILL,BL11,HOLDEN HILL 66KV,11,1,5,98
203748,531030,5HOLDEN__66A,SA,H_HILL,BL66,HOLDEN HILL 66KV,66,1,5,98
3821409,531520,5HOPEVL__11A,SA,HOPE_V,B11,HOPE VALLEY 66KV,11,1,5,98
3821406,531530,5HOPEVL__66A,SA,HOPE_V,LRTH,HOPE VALLEY 66KV,66,1,5,98
3821410,532030,5HOPE_T__66A,SA,HVT_TEE,HVTT,HOPE_V/T_T_G/H_HILL TEE POINT,66,1,5,98
4971985,532201,5HORNSD__WF1,SA,HRN_WF,1G,HORNSDALE WINDFARM 275KV,0.69,1,5,98
4973119,532202,5HORNSD__WF2,SA,HRN_WF,2G,HORNSDALE WINDFARM 275KV,0.69,1,5,98
4973701,532203,5HORNSD__WF3,SA,HRN_WF,3G,HORNSDALE WINDFARM 275KV,0.69,1,5,98
4974552,532204,5HORNSD_BAT1,SA,HRN_WF,BESS,HORNSDALE WINDFARM 275KV,0.45,2,5,98
4972007,532230,5HORNSD__33A,SA,HRN_WF,3B1,HORNSDALE WINDFARM 275KV,33,1,5,98
4973045,532233,5HORNSD__33D,SA,HRN_WF,3B2,HORNSDALE WINDFARM 275KV,33,1,5,98
4973686,532235,5HORNSD__33F,SA,HRN_WF,3B3,HORNSDALE WINDFARM 275KV,33,1,5,98
4974553,532239,5HORNSD__33K,SA,HRN_WF,3B4,HORNSDALE WINDFARM 275KV,33,1,5,98
4975542,532240,5HORNSD__33M,SA,HRN_WF,GXF4,HORNSDALE WINDFARM 275KV,33,1,5,98
4972000,532280,5HORNSD_275A,SA,HRN_WF,LHNW,HORNSDALE WINDFARM 275KV,275,1,5,98
4973534,532281,5HORNSD_275B,SA,HRN_WF,LHN2,HORNSDALE WINDFARM 275KV,275,1,5,98
4973535,532282,5HORNSD_275C,SA,HRN_WF,LHN1,HORNSDALE WINDFARM 275KV,275,1,5,98
4973689,532284,5HORNSD_275E,SA,HRN_WF,LHN3,HORNSDALE WINDFARM 275KV,275,1,5,98
4974556,532288,5HORNSD_275H,SA,HRN_WF,LHN4,HORNSDALE WINDFARM 275KV,275,1,5,98
4971291,532531,5HUMMOK__33B,SA,HUMMOC,C1,HUMMOCKS 132KV,33,1,5,98
1862196,532540,5HUMMOK_132A,SA,HUMMOC,HUM3,HUMMOCKS 132KV,132,1,5,98
204105,533030,5HVEWME__66A,SA,HVEWME,LHEM,HVEWME 66KV,66,1,5,98
203723,533520,5INGL_F__11A,SA,I_FARM,BL11,INGLE FARM 66KV,11,1,5,98
203717,533530,5INGL_F__66A,SA,I_FARM,BR66,INGLE FARM 66KV,66,1,5,98
4971292,533631,5KADINE__33B,SA,KAD_E,C2,KADINA EAST,33,1,5,98
3968989,533640,5KADINE_132A,SA,KAD_E,4MN1,KADINA EAST,132,1,5,98
2632480,534540,5KANMAT_132A,SA,KANM_M,HTF,KANMANTOO MINE,132,1,5,98
939791,535030,5_KEITH__33A,SA,KEITH,LTF2,KEITH 132KV,33,1,5,98
939790,535031,5_KEITH__33B,SA,KEITH,LTF1,KEITH 132KV,33,1,5,98
203144,535040,5_KEITH_132A,SA,KEITH,BTF2,KEITH 132KV,132,1,5,98
203164,535042,5_KEITH_132C,SA,KEITH,LTB1,KEITH 132KV,132,4,5,98
203163,535050,5_KEITH_132K,SA,KEITH,LSNU,KEITH 132KV,132,4,5,98
2632137,535530,5MAGL_T__66A,SA,KT_TEE,KTEE,KENT_T / MAGILL / WHIT_S  66KV TEE,66,1,5,98
3966833,536023,5KENT_T__11D,SA,KENT_T,1MN2,KENT_T 66KV,11,1,5,98
2632131,536030,5KENT_T__66A,SA,KENT_T,LKET,KENT_T 66KV,66,1,5,98
203969,536530,5KESW_T__66A,SA,NRICHTEE,RINT,KESWIC/N_RICH/PLYMPT 66KV TEE,66,1,5,98
203959,537020,5KESWIK__11A,SA,KESWIC,B11L,KESWICK 66KV,11,1,5,98
203952,537030,5KESWIK__66A,SA,KESWIC,B66R,KESWICK 66KV,66,1,5,98
202688,537520,5KLBURN__11A,SA,KILBUR,B11C,KILBURN 275KV,11,1,5,98
202701,537521,5KLBURN__11B,SA,KILBUR,LBKE,KILBURN 275KV,11,1,5,98
202661,537530,5KLBURN__66A,SA,KILBUR,3MWA,KILBURN 275KV,66,1,5,98
